num_mp,num_canton,num_prod,age,gen,num_tab_mort,chgt_enc,ind_chgt_enc_pos,pm_fin,nb_contr_fin,anc,terme,type_cot,periode_cot,tx_cible,chgt_prime,prime,tx_tech,terme_tx_tech,tmg,terme_tmg,num_rach_tot,num_rach_part,num_rach_dyn_tot,num_rach_dyn_part,chgt_rach,pm_gar,tx_revalo_prec,tx_cible_prec,t,uuid,pm_deb,nb_contr,coef_inf,tx_frais_fixe_prime,tx_frais_var_prime,ind_inf_frais_fixe_prime,ind_inf_frais_var_prime,tx_frais_fixe_prest,tx_frais_var_prest,ind_inf_frais_fixe_prest,ind_inf_frais_var_prest,tx_frais_fixe_enc,tx_frais_var_enc,ind_inf_frais_fixe_enc,ind_inf_frais_var_enc,nb_vers,pri_brut,pri_net,pri_chgt,ind_ech,nb_ech,tx_tech_an,tx_tech_se,tx_an,tx_se,ech,rev_ech,qx_rach_tot_dyn,qx_rach_part_dyn,qx_rach_tot,qx_rach_part,qx_rach_tot_glob,nb_rach_tot,rach_tot,rev_rach_tot,qx_dc,qx_dc_rach,dc,rev_dc,nb_dc,qx_rach_part_glob,rach_part,rev_rach_part,prest,rev_prest,nb_sortie,nb_contr_moy,enc_charg,rev_prest_nette,tx_soc,rach_charg,soc_prest,it_tech_prest,diff_pm_prest,rev_stock_brut,enc_charg_stock,enc_charg_base_th,enc_charg_rmin_th,base_enc_th,rev_stock_nette,soc_stock,pm_moy,it_tech_stock,it_tech,tx_cible_an,tx_cible_se,bes_tx_cible
21,1,1,10,1900,TM1,0.012,False,263497.5314743311,0.9074033746478918,3,50,type2,an,Meth1,0.017,0,0,1,0.057999999999999996,1,TRT1,TRP1,PRCT1,PRCP1,0.011000000000000001,257733.3387,0.045,0.045,3,639d2df0-ddaa-4829-a95a-b2da3ed8a160,261561.93925707767,0.9372778625483184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9372778625483184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.028999999999999998,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.0297565101246115,8304.01613514585,240.81646791922964,0.00013000000000000002,0.00012587278600000002,0.0,0.0,0.00011797777581508191,0.002420315818035,633.0624989798149,18.35881247041463,8937.078634125664,259.1752803896443,0.029874487900426582,0.9223406185981051,55.17752348709186,203.99775690255242,0.05,101.15879305966841,10.199887845127622,0.0,252624.860622952,14652.241916131215,3207.3252304689986,3031.498327475424,175.82690299357458,267277.1025390832,11444.916685662218,572.2458342831109,262529.7353657044,0.0,0.0,0.0,0.0,0.0
22,1,1,67,1900,TM1,0.028999999999999998,True,64477.10900860302,0.8218843778034766,3,50,type2,an,Meth1,0.032,0,0,1,0.071,1,TRT1,TRP1,PRCT1,PRCP1,0.049,66763.63896,0.024,0.024,3,28be5efc-40d0-49a5-a851-3f5e72adf128,65282.34204939977,0.8796052154243695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8796052154243695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0355,0.0,0.0,0.0025,0.0025,0.0436046,0.0,0.0461046,0.04055384661505439,3009.816267250757,106.84847748740187,0.02046,0.019516699883999997,0.0,0.0,0.017166991005838586,0.0023359467502899996,152.49607476161557,5.4136106540373525,3162.3123420123725,112.26208814143922,0.05772083762089297,0.850744796613923,47.48132923723026,64.78075890420897,0.05,160.45414707753676,3.2390379452104483,0.0,62120.029707387395,4410.522109224505,1929.386002681745,1801.4808615142344,127.90514116751064,66530.5518166119,2481.13610654276,124.05680532713801,64879.7255290014,0.0,0.0,0.0,0.0,0.0
23,1,1,13,1900,TM1,0.048,True,90350.65286444464,0.9073036439088412,3,50,type2,an,Meth1,0.044000000000000004,0,0,1,0.052000000000000005,1,TRT1,TRP1,PRCT1,PRCP1,0.032,99854.20081000001,0.02,0.02,3,e7ff6e95-e050-4d6d-966b-3f0bb6179a92,93413.49119429049,0.937240463731483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937240463731483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.026000000000000002,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.029755322794454375,2965.6728357380953,77.10749372919048,0.0002,0.00019365044000000002,0.0,0.0,0.00018149702818740572,0.0024201463739,226.07432198720173,5.877932371667246,3191.747157725297,82.98542610085772,0.02993681982264178,0.9222720538201621,78.5935820118277,4.391844089030016,0.05,104.79144268243695,0.21959220445150082,0.0,90221.74403656519,4691.53068990139,4555.837186870396,4330.643713755129,225.19347311526676,94913.27472646658,135.69350303099418,6.78467515154971,91882.07202936755,0.0,0.0,0.0,0.0,0.0
24,1,1,27,1900,TM2,0.043,True,102778.51115316508,0.9048376131867221,3,50,type2,an,Meth1,0.027000000000000003,0,0,1,0.06,1,TRT1,TRP1,PRCT1,PRCP1,0.049,109513.481,0.028999999999999998,0.028999999999999998,3,58ae2d82-28d1-4b1b-839f-b040b212a58a,104976.16932785553,0.9355258499755884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9355258499755884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.029700887579854986,3332.762428586892,99.98287285760675,0.00109,0.001055394898,0.0,0.0,0.0009873492090113495,0.002417992012755,253.8315389643711,7.614946168931133,3586.593967551263,107.59781902653788,0.030688236788866334,0.9201817315811552,79.42512341142272,28.17269561511516,0.05,181.01539754231226,1.408634780755758,0.0,101389.57536030427,6083.374521618256,4621.336844922668,4359.751740493083,261.585104429585,107472.94988192253,1462.0376766955878,73.1018838347794,103877.3402405103,0.0,0.0,0.0,0.0,0.0
25,1,1,5,1900,TM1,0.048,False,121733.9526495363,0.9072399834850848,3,50,type2,an,Meth1,0.013000000000000001,0,0,1,0.054000000000000006,1,TRT1,TRP1,PRCT1,PRCP1,0.049,133812.1625,0.031,0.031,3,4a3a07a6-6c40-4f30-a245-2459b968cec7,125633.76488003375,0.9371372582147147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9371372582147147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.027000000000000003,0.0,0.0,0.0025,0.0025,0.02924785,0.0,0.03174785,0.029752093103212033,3988.6019223465796,107.69225190335766,0.00016,0.00015492034400000002,0.0,0.0,0.00014518162641784046,0.00242024307414,304.06424932903485,8.209734731883941,4292.666171675614,115.9019866352416,0.029897274729629872,0.9221886208498997,105.80563579946055,10.096350835781053,0.05,216.01983975723198,0.5048175417890527,0.0,121341.09870835813,6552.4193302513395,6138.888865853255,5824.372738001191,314.5161278520643,127893.51803860947,413.5304643980844,20.676523219904222,123683.85876478502,0.0,0.0,0.0,0.0,0.0
26,1,1,70,1900,TM2,0.027999999999999997,False,76179.57673419791,0.8127078610298701,3,50,type2,an,Meth1,0.022000000000000002,0,0,1,0.06,1,TRT1,TRP1,PRCT1,PRCP1,0.016,80516.1925,0.048,0.048,3,5e23d1bb-3663-4381-9d3e-270f5c899979,77598.10016309733,0.8728130025064867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8728130025064867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.0,0.0,0.0025,0.0025,0.040938300000000004,0.0,0.043438300000000006,0.03791351304677753,3370.7295543146715,101.12188662944014,0.02658,0.025425409986,0.0,0.0,0.022191628429839072,0.0023278407250349998,180.63601774500304,5.419080532350091,3551.3655720596744,106.54096716179023,0.0601051414766166,0.8427604317681785,51.2106915491005,55.33027561268973,0.05,58.52650462754344,2.7665137806344866,0.0,74046.73459103766,4442.80407546226,2197.7070826619974,2073.308568549054,124.39851411294325,78489.53866649992,2245.0969928002623,112.25484964001312,76888.83844864761,0.0,0.0,0.0,0.0,0.0
27,1,1,32,1900,TM1,0.013000000000000001,True,225116.51049933262,0.9122617241551362,3,50,type2,an,Meth1,0.027999999999999997,0,0,1,0.07400000000000001,1,TRT1,TRP1,PRCT1,PRCP1,0.012,209752.4515,0.033,0.033,3,71476fcc-f46d-41f4-8ceb-722b41b4d706,219267.99181074052,0.9380686811787057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9380686811787057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07400000000000001,0.037000000000000005,0.0,0.0,0.0025,0.0025,0.023793599999999998,0.0,0.026293599999999997,0.024665202675440413,5765.344869474887,213.31776017057084,0.00125,0.001217133,0.0,0.0,0.0011417543481290816,0.0024312231675,533.0894215814727,19.724308598514494,6298.434291056359,233.04206876908532,0.025806957023569495,0.9251652026669209,42.45459633886539,190.58747243021992,0.05,78.37771631790534,9.529373621510997,0.0,212969.55751968417,15759.74725645663,2973.480962089831,2768.6042477558944,204.8767143339362,228729.3047761408,12786.2662943668,639.31331471834,222192.25115503656,0.0,0.0,0.0,0.0,0.0
28,1,1,47,1900,TM2,0.011000000000000001,False,230102.98925738208,0.932422750939062,3,50,type2,an,Meth1,0.024,0,0,1,0.07400000000000001,1,TRT1,TRP1,PRCT1,PRCP1,0.027999999999999997,206584.9343,0.04,0.04,3,d887577a-adb1-45f2-9c05-05a777760b50,221830.3008615155,0.9541389995741991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9541389995741991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07400000000000001,0.037000000000000005,0.0,0.0,0.0025,0.0025,0.0156256,0.0,0.0181256,0.017294341850682102,4020.807301295485,148.76987014793298,0.00472,0.004634447168,0.0,0.0,0.004421906784455001,0.00244309988208,541.9535818765395,20.052282529431963,4562.7608831720245,168.82215267736495,0.021716248635137103,0.9432808752566306,26.023706697171644,142.79844598019332,0.05,132.48432500378289,7.139922299009666,0.0,217267.5399783435,16077.797958397421,2566.7987173041506,2389.9429397617787,176.85577754237164,233345.33793674092,13510.99924109327,675.5499620546635,225966.64505944878,0.0,0.0,0.0,0.0,0.0
29,1,1,62,1900,TM1,0.03,False,127529.95952817136,0.7783450929768952,3,50,type2,an,Meth1,0.027000000000000003,0,0,1,0.040999999999999995,1,TRT1,TRP1,PRCT1,PRCP1,0.039,154662.2656,0.049,0.049,3,ce72a578-2bb6-4278-8f7e-ce10c2c756b6,134909.74733627823,0.840194678240499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840194678240499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.020499999999999997,0.0,0.0,0.0025,0.0025,0.0585788,0.0,0.0610788,0.05131808271331579,8240.125475603072,168.92257224986295,0.01335,0.012534598020000001,0.0,0.0,0.010531502550287897,0.0023159665049500002,312.4464560220879,6.405152348452801,8552.57193162516,175.32772459831574,0.061849585263603686,0.8092698856086971,130.91849484335214,44.409229754963604,0.05,340.3880865927155,2.2204614877481803,0.0,126357.17540465307,5180.644191590775,3946.1345878873153,3790.715262139592,155.41932574772326,131537.81959624385,1234.50960370346,61.725480185173005,131219.8534322248,0.0,0.0,0.0,0.0,0.0
30,1,1,64,1900,TM1,0.013000000000000001,True,106230.40405542505,0.8124625212107782,3,50,type2,an,Meth1,0.017,0,0,1,0.09,1,TRT1,TRP1,PRCT1,PRCP1,0.036000000000000004,102319.3483,0.025,0.025,3,90a8acd1-ca27-4ce6-bb1e-ea05fdafe3fa,104128.64463142572,0.8652949076468626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8652949076468626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.045,0.0,0.0,0.0025,0.0025,0.043522399999999996,0.0,0.0460224,0.03982294835768697,4792.250134685327,215.6512560608397,0.01576,0.015034686976,0.0,0.0,0.013009438078397407,0.00234735728256,244.42713229867942,10.999220953440574,5036.677266984007,226.65047701428028,0.05283238643608437,0.8388787144288203,34.211630335988865,192.4388466782914,0.05,189.47979878393835,9.621942333914571,0.0,99091.96736444172,8918.277062799754,1404.1331775541394,1288.1955757377425,115.93760181639682,108010.24442724149,7514.143885245615,375.7071942622808,105179.52434342538,0.0,0.0,0.0,0.0,0.0
31,1,1,61,1900,TM2,0.037000000000000005,True,178766.02847664035,0.7689615874324479,3,50,type2,an,Meth1,0.036000000000000004,0,0,1,0.051,1,TRT1,TRP1,PRCT1,PRCP1,0.018000000000000002,218594.8216,0.028999999999999998,0.028999999999999998,3,0581a5d6-fb47-4128-b7e1-d439b8e80a60,190467.19109475854,0.8370129018928573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370129018928573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0255,0.0,0.0,0.0025,0.0025,0.06731480000000001,0.0,0.06981480000000001,0.05843588834306946,13297.428852842351,339.0844357474799,0.01235,0.011487787219999998,0.0,0.0,0.009615426117339879,0.00229674353195,437.45428919557133,11.155084374487068,13734.883142037923,350.23952012196696,0.06805131446040934,0.8029872446626526,260.574769249958,89.66475087200894,0.05,253.53220791887804,4.483237543600447,0.0,176732.3079527206,9013.34770558875,6872.589259357447,6539.095394250664,333.49386510678386,185745.65565830935,2140.7584462313034,107.03792231156518,184616.60978569946,0.0,0.0,0.0,0.0,0.0
32,1,1,7,1900,TM2,0.012,True,123184.58283303255,0.9073579524509171,3,50,type2,an,Meth1,0.027999999999999997,0,0,1,0.023,1,TRT1,TRP1,PRCT1,PRCP1,0.034,132631.1112,0.013999999999999999,0.013999999999999999,3,1f2d0487-db5e-40bd-ab44-63af754c4814,126256.20232261762,0.9372309933121025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9372309933121025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0115,0.0,0.0,0.0025,0.0025,0.02924785,0.0,0.03174785,0.029755068991023634,4008.3629729081163,46.096174188443335,0.00013000000000000002,0.00012587277950000002,0.0,0.0,0.00011797187016174027,0.00242031569305125,305.57986782648516,3.5141684800045794,4313.942840734601,49.61034266844791,0.029873040861185373,0.9222944728815098,26.181319100418293,23.42902356802962,0.05,148.36080823570367,1.1714511784014812,0.0,121942.25948188303,2804.6719680833094,1496.963177399596,1463.3071137825964,33.65606361699972,124746.93144996633,1307.7087906837135,65.38543953418568,124720.39257782509,0.0,0.0,0.0,0.0,0.0
33,1,1,38,1900,TM2,0.018000000000000002,True,100440.4016256113,0.9295335127523567,3,50,type2,an,Meth1,0.02,0,0,1,0.038,1,TRT1,TRP1,PRCT1,PRCP1,0.023,102532.141,0.046,0.046,3,666926e6-c214-4e32-b18b-1ec0c090bc6e,101074.68782332423,0.9520481227969764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9520481227969764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.019,0.0,0.0,0.0025,0.0025,0.019241,0.0,0.021741,0.02069847823772906,2197.464787966892,41.75183097137094,0.00195,0.00190760505,0.0,0.0,0.0018161318068905322,0.0024408784873750002,246.711031126096,4.687509591395824,2444.1758190929877,46.439340562766766,0.022514610044619594,0.9407908177746666,22.415536436901792,24.023804125864974,0.05,57.284148672082345,1.2011902062932487,0.0,98630.51200423125,3747.9594561607873,1842.812486287057,1775.3492160761627,67.46327021089418,102378.47146039204,1905.1469698737303,95.25734849368652,100757.54472446776,0.0,0.0,0.0,0.0,0.0
34,1,1,7,1900,TM1,0.044000000000000004,True,41987.70398737409,0.9073579524509171,3,50,type2,an,Meth1,0.017,0,0,1,0.09,1,TRT1,TRP1,PRCT1,PRCP1,0.045,41437.65707,0.032,0.032,3,b8c5e0b3-6148-45ee-ac91-e6f1c638da1b,41803.5498980606,0.9372309933121025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9372309933121025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.045,0.0,0.0,0.0025,0.0025,0.02924785,0.0,0.03174785,0.029755068991023634,1327.1728316311433,59.722777423401446,0.00013000000000000002,0.00012587277950000002,0.0,0.0,0.00011797187016174027,0.00242031569305125,101.17778784352706,4.553000452958718,1428.3506194746703,64.27577787636017,0.029873040861185373,0.9222944728815098,32.837780741722675,31.43799713463749,0.05,67.16818788079637,1.5718998567318747,0.0,40375.199278585926,3633.767935072733,1936.3945574009813,1776.508768257781,159.88578914320027,44008.96721365866,1697.3733776717518,84.86866888358759,41895.62694271734,0.0,0.0,0.0,0.0,0.0
35,1,1,21,1900,TM2,0.048,True,137207.2242221823,0.9050097253703486,3,50,type2,an,Meth1,0.045,0,0,1,0.057,1,TRT1,TRP1,PRCT1,PRCP1,0.021,149602.6477,0.048,0.048,3,87251e4a-8dea-44dd-b0c4-e5e2b69ab2ad,141220.48490358118,0.9356663319783552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9356663319783552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0285,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.029705347574382427,4483.439710621915,127.77803175272457,0.00105,0.00101666481,0.0,0.0,0.0009512590336241715,0.0024180888379750002,341.4836782387667,9.73228482980485,4824.923388860681,137.5103165825294,0.0306566066080066,0.9203380286743519,119.09840893063706,18.41190765189235,0.05,104.21110781430744,0.9205953825946175,0.0,136395.5615147205,7774.5470063390685,6920.165209010859,6546.986952706584,373.1782563042753,144170.10852105956,854.3817973282094,42.71908986641047,139213.85456288175,0.0,0.0,0.0,0.0,0.0
36,1,1,66,1900,TM2,0.04,False,2892.9042728201175,0.8258990832816606,3,50,type2,an,Meth1,0.018000000000000002,0,0,1,0.091,1,TRT1,TRP1,PRCT1,PRCP1,0.049,2935.073676,0.027999999999999997,0.027999999999999997,3,e2abfcc4-1787-49f1-9bdc-03a7f3dc0363,2907.692457893138,0.8818859758745682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8818859758745682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0455,0.0,0.0,0.0025,0.0025,0.0430805,0.0,0.0455805,0.04019680372335076,132.5340760769982,6.030300461503417,0.01876,0.01790490982,0.0,0.0,0.015790088869556837,0.00234128647545,6.807741026433172,0.3097522167027093,139.34181710343137,6.340052678206127,0.055986892592907594,0.8538925295781143,2.9136373956327497,3.426415282573377,0.05,7.138411619300238,0.17132076412866887,0.0,2768.3506407897066,251.9199083118633,120.8108219640628,110.73402563158827,10.076796332474531,3020.27054910157,131.1090863478005,6.555454317390026,2900.298365356628,0.0,0.0,0.0,0.0,0.0
37,1,1,60,1900,TM2,0.01,False,128531.22501809752,0.767250917639064,3,50,type2,an,Meth1,0.019,0,0,1,0.038,1,TRT1,TRP1,PRCT1,PRCP1,0.035,151199.0315,0.016,0.016,3,40698379-ccf5-4c06-a75b-9c666ee4edc2,135713.0365686019,0.8389382261551591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389382261551591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.019,0.0,0.0,0.0025,0.0025,0.0723478,0.0,0.0748478,0.06279268056361613,10157.822218479403,192.99862215110866,0.01146,0.010602244212,0.0,0.0,0.008894627952479082,0.0022863748894699997,310.2908789841752,5.895526700699329,10468.113097463578,198.89414885180798,0.07168730851609521,0.8030945718971115,53.335036231576936,145.55911262023105,0.05,373.3452536210385,7.277955631011553,0.0,125244.92347113833,4759.307091903256,1300.042305630416,1252.4492347113833,47.59307091903256,130004.2305630416,3459.26478627284,172.96323931364202,132122.1307933497,0.0,0.0,0.0,0.0,0.0
38,1,1,69,1900,TM1,0.03288201160541586,True,62844.47543944002,0.8155378787263542,3,50,type2,an,Meth1,0.03,0,0,1,0.034,1,TRT1,TRP1,PRCT1,PRCP1,0.043,72531.82527,0.021,0.021,3,116152aa-7477-4ca3-9268-b313899ac509,65858.93763690087,0.873841465433658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873841465433658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.017,0.0,0.0,0.0025,0.0025,0.040938300000000004,0.0,0.043438300000000006,0.037958187727946874,2860.8002907529913,48.63360494280086,0.02434,0.023282711778,0.0,0.0,0.02034539897935701,0.002333197470555,153.6619067078566,2.6122524140335623,3014.462197460848,51.24585735683442,0.05830358670730389,0.8446896720800061,50.403323918665954,0.8425334381684664,0.05,131.82544635716036,0.04212667190842332,0.0,62844.47543944002,2136.712164940961,2136.7121649409605,2066.452770735939,70.25939420502193,64981.18760438098,4.547473508864641e-13,2.2737367544323207e-14,64351.706538170445,0.0,0.0,0.0,0.0,0.0
39,1,1,65,1900,TM1,0.036000000000000004,False,53717.48466906096,0.8237289296050532,3,50,type2,an,Meth1,0.038,0,0,1,0.08800000000000001,1,TRT1,TRP1,PRCT1,PRCP1,0.032,54663.2932,0.048,0.048,3,23b5920a-ea55-4dab-9adc-a020b6c6555c,53850.11388892059,0.8770231774447864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8770231774447864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08800000000000001,0.044000000000000004,0.0,0.0,0.0025,0.0025,0.0418394,0.0,0.0443394,0.03888668147399536,2387.681739766406,105.05799654972186,0.01719,0.016427805713999998,0.0,0.0,0.014407566365737897,0.0023480819857149998,126.44448235127555,5.563557223456125,2514.126222117681,110.621553773178,0.05329424783973326,0.8503760535249199,47.24545996603547,63.376093807142524,0.05,83.99192882850748,3.1688046903571263,0.0,51335.98766680291,4517.566914678657,2010.7279649333368,1848.095556004905,162.63240892843166,55853.55458148157,2506.83894974532,125.341947487266,53783.79927899077,0.0,0.0,0.0,0.0,0.0
40,1,1,5,1900,TM1,0.037000000000000005,True,258584.70063597622,0.9072399834850848,3,50,type2,an,Meth1,0.024,0,0,1,0.040999999999999995,1,TRT1,TRP1,PRCT1,PRCP1,0.04,284989.2023,0.024,0.024,3,86143ee1-c539-4227-b306-8c129cfd9315,267102.5586223739,0.9371372582147147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9371372582147147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.020499999999999997,0.0,0.0,0.0025,0.0025,0.02924785,0.0,0.03174785,0.029752093103212033,8479.931965759333,173.8386052980663,0.00016,0.00015492034400000002,0.0,0.0,0.00014518162641784046,0.00242024307414,646.4531175908738,13.252288910612911,9126.385083350207,187.09089420867923,0.029897274729629872,0.9221886208498997,172.29930558483943,14.7915886238398,0.05,372.53903910235545,0.7395794311919901,0.0,257976.1735390237,10577.02311509997,9936.468276202577,9545.118420943878,391.34985525869894,268553.19665412366,640.554838897393,32.02774194486965,262843.62962917506,0.0,0.0,0.0,0.0,0.0
41,1,1,27,1900,TM2,0.011000000000000001,True,6023.293496650846,0.9048376131867221,3,50,type2,an,Meth1,0.045,0,0,1,0.022000000000000002,1,TRT1,TRP1,PRCT1,PRCP1,0.027000000000000003,6484.527336,0.018000000000000002,0.018000000000000002,3,ea29e1fe-ff7e-4787-84b6-388fb1642145,6173.272344650403,0.9355258499755884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9355258499755884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.011000000000000001,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.029700887579854986,195.98781574349206,2.155865973178413,0.00109,0.001055394898,0.0,0.0,0.0009873492090113495,0.002417992012755,14.926923221926007,0.1641961554411861,210.91473896541808,2.320062128619599,0.030688236788866334,0.9201817315811552,1.1727914060172073,1.1472707226023917,0.05,5.757339629539017,0.05736353613011959,0.0,5962.357605684985,131.17186732506968,67.02882420311062,65.58593366253484,1.4428905405757666,6093.529473010055,64.14304312195907,3.2071521560979535,6098.282920650625,0.0,0.0,0.0,0.0,0.0
42,1,1,19,1900,TM2,0.04,True,36692.889844312675,0.9055261834393785,3,50,type2,an,Meth1,0.031,0,0,1,0.045,1,TRT1,TRP1,PRCT1,PRCP1,0.01,40357.13267,0.043,0.043,3,7e1246ae-ce01-4b84-92c4-cd01316d7e0e,37875.749342463016,0.9361065756712355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9361065756712355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0225,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.02971932434309525,1202.4717149746473,27.055613586929564,0.00095,0.00091983959,0.0,0.0,0.0008610678887617332,0.002418330901025,91.59609503435564,2.060912138273002,1294.0678100090029,29.116525725202564,0.030580392231856983,0.920816379555307,26.46368671468411,2.6528390105184556,0.05,13.231843357342054,0.13264195052592279,0.0,36581.681532454015,1646.1756689604306,1529.1142880565778,1463.2672612981605,65.84702675841721,38227.857201414445,117.06138090385275,5.853069045192638,37284.319593387845,0.0,0.0,0.0,0.0,0.0
43,1,1,72,1900,TM1,0.037000000000000005,False,189431.86222431122,0.8010662376552437,3,50,type2,an,Meth1,0.021,0,0,1,0.081,1,TRT1,TRP1,PRCT1,PRCP1,0.022000000000000002,194398.468,0.028999999999999998,0.028999999999999998,3,a6e00650-8699-493b-aed3-d1f9b4a6c353,191071.90228407376,0.8648326017653926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8648326017653926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0405,0.0,0.0,0.0025,0.0025,0.040938300000000004,0.0,0.043438300000000006,0.03756685800526566,8299.838612986283,336.1434638259445,0.03167,0.030294309038999996,0.0,0.0,0.026199506104883218,0.0023156684774025,442.4591810365603,17.919596831980694,8742.297794022843,354.0630606579252,0.06376636411014888,0.8329494197103181,168.28267581159423,185.78038484633095,0.05,200.11993880297692,9.289019242316547,0.0,182329.60449005093,14768.697963694125,7292.637190788568,6746.195366131886,546.4418246566828,197098.30245374504,7476.060772905557,373.80303864527787,190251.8822541925,0.0,0.0,0.0,0.0,0.0
44,1,1,58,1900,TM1,0.038,True,190347.60168392322,0.7576600382250733,3,50,type2,an,Meth1,0.025,0,0,1,0.077,1,TRT1,TRP1,PRCT1,PRCP1,0.024,222420.7901,0.027999999999999997,0.027999999999999997,3,b1bfd26f-a747-4c52-ba65-822443d3fa73,199269.80007210522,0.8265499755861528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8265499755861528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0385,0.0,0.0,0.0025,0.0025,0.071634,0.0,0.074134,0.06127545589010386,14772.66735854545,568.7476933039998,0.00995,0.0092123667,0.0,0.0,0.0076144814709756875,0.00229163408325,456.65346560764965,17.58115842589451,15229.3208241531,586.3288517298943,0.06888993736107954,0.792105006905613,300.49734384177685,285.8315078881174,0.05,379.57559222119187,14.291575394405871,0.0,184040.4792479521,14171.116902092312,7532.040653701687,6993.53821142218,538.5024422795078,198211.5961500444,6639.076248390625,331.95381241953123,194808.7008780142,0.0,0.0,0.0,0.0,0.0
